RECORD_ID,DAY,MONTH,YEAR,STORE_ID,SKU_ID,TOTAL_PRICE,BASE_PRICE,IS_FEATURED_SKU,IS_DISPLAY_SKU,UNITS_SOLD
180708,2025,2,26,9442,547934,177.4125,177.4125,0,0,8
180709,2025,2,26,9430,216418,109.0125,109.0125,0,0,82
180710,2025,2,26,9430,216419,109.7250,109.7250,0,0,45
180711,2025,2,26,9430,300021,110.4375,110.4375,0,0,2
180713,2025,2,26,9430,216425,134.6625,134.6625,0,0,26
180778,2025,2,26,9432,219029,183.1125,295.6875,1,1,91
180768,2025,2,26,9432,300021,70.5375,85.5000,0,1,12
180769,2025,2,26,9432,300291,108.3000,108.3000,0,0,12
180771,2025,2,26,9432,216425,131.1000,131.1000,0,0,11
180772,2025,2,26,9432,216233,131.1000,131.1000,0,0,21
180773,2025,2,26,9432,217390,136.8000,136.8000,0,0,26
180774,2025,2,26,9432,217217,227.2875,210.1875,1,1,22
180776,2025,2,26,9432,219844,229.4250,237.9750,1,1,16
180777,2025,2,26,9432,219009,178.1250,178.1250,0,0,86
180767,2025,2,26,9432,216419,69.8250,85.5000,0,0,38
180779,2025,2,26,9432,222087,198.0750,234.4125,0,0,20
180781,2025,2,26,9432,378934,205.9125,205.9125,0,0,7
180782,2025,2,26,9432,222765,179.5500,227.2875,0,1,45
180783,2025,2,26,9432,223245,178.8375,213.0375,0,1,69
180784,2025,2,26,9432,223153,212.3250,212.3250,0,0,37
180786,2025,2,26,9432,245387,469.5375,469.5375,0,0,16
180787,2025,2,26,9432,245338,469.5375,469.5375,0,0,9
180790,2025,2,26,9436,216418,69.1125,87.6375,0,1,30
180754,2025,2,26,9425,222087,195.2250,225.8625,0,1,18
180742,2025,2,26,9439,223245,179.5500,201.6375,0,1,89
180743,2025,2,26,9439,223153,144.6375,212.3250,0,0,32
180746,2025,2,26,9425,216418,69.8250,84.7875,0,1,58
180747,2025,2,26,9425,216419,70.5375,85.5000,0,1,55
180748,2025,2,26,9425,216425,117.5625,134.6625,0,0,9
180750,2025,2,26,9425,217390,130.3875,130.3875,0,0,16
180752,2025,2,26,9425,219009,180.9750,180.9750,0,0,53
180753,2025,2,26,9425,219029,177.4125,295.6875,1,0,176
181108,2025,2,26,9731,216425,134.6625,134.6625,0,0,35
180755,2025,2,26,9425,320485,205.9125,205.9125,0,0,29
180756,2025,2,26,9425,378934,205.9125,205.9125,0,0,18
180757,2025,2,26,9425,222765,179.5500,227.2875,0,1,58
180758,2025,2,26,9425,223245,178.1250,213.0375,0,1,54
180759,2025,2,26,9425,223153,212.3250,212.3250,0,0,25
180762,2025,2,26,9425,245338,469.5375,469.5375,0,1,13
180764,2025,2,26,9425,679023,177.4125,191.6625,0,1,11
180766,2025,2,26,9432,216418,68.4000,86.2125,0,1,27
181036,2025,2,26,9632,217390,135.3750,135.3750,0,0,17
181024,2025,2,26,9613,245338,512.2875,512.2875,0,0,8
181026,2025,2,26,9613,547934,177.4125,177.4125,0,0,4
181030,2025,2,26,9632,216418,69.1125,85.5000,0,0,20
181031,2025,2,26,9632,216419,70.5375,87.6375,0,0,27
181032,2025,2,26,9632,300021,69.8250,87.6375,0,0,5
181033,2025,2,26,9632,300291,107.5875,107.5875,0,0,20
181034,2025,2,26,9632,216425,128.2500,128.2500,0,0,9
181035,2025,2,26,9632,216233,128.2500,128.2500,0,0,18
181023,2025,2,26,9613,245387,512.2875,512.2875,0,0,17
181039,2025,2,26,9632,219009,174.5625,174.5625,0,0,87
181040,2025,2,26,9632,219029,179.5500,285.7125,1,1,74
181041,2025,2,26,9632,222087,219.4500,219.4500,0,0,23
181042,2025,2,26,9632,320485,205.9125,205.9125,0,0,1
181043,2025,2,26,9632,222765,178.1250,223.7250,0,1,69
181045,2025,2,26,9632,223153,205.2000,205.2000,0,0,47
181048,2025,2,26,9632,245338,469.5375,469.5375,0,0,14
181050,2025,2,26,9680,216418,69.8250,87.6375,0,1,35
181013,2025,2,26,9613,219009,209.4750,209.4750,0,0,133
180999,2025,2,26,9611,547934,177.4125,177.4125,0,0,27
181002,2025,2,26,9613,216418,107.5875,105.4500,0,1,201
181003,2025,2,26,9613,216419,108.3000,108.3000,0,0,140
181004,2025,2,26,9613,300021,109.7250,110.4375,0,1,32
181005,2025,2,26,9613,300291,111.8625,111.8625,0,0,26
181007,2025,2,26,9613,216425,133.2375,133.2375,0,0,91
181008,2025,2,26,9613,216233,133.2375,133.2375,0,0,71
181009,2025,2,26,9613,217390,173.1375,173.1375,0,0,108
181051,2025,2,26,9680,216419,70.5375,81.2250,0,1,38
181014,2025,2,26,9613,219029,177.4125,323.4750,1,1,314
181015,2025,2,26,9613,222087,178.8375,227.2875,0,0,59
181016,2025,2,26,9613,320485,213.0375,213.0375,0,0,4
181017,2025,2,26,9613,378934,213.0375,213.0375,0,0,7
181019,2025,2,26,9613,222765,179.5500,231.5625,0,1,216
181020,2025,2,26,9613,223245,173.8500,220.8750,0,1,126
181021,2025,2,26,9613,223153,236.5500,236.5500,0,0,30
181022,2025,2,26,9613,398721,512.2875,512.2875,0,0,18
181095,2025,2,26,9713,378934,209.4750,209.4750,0,0,14
181084,2025,2,26,9713,300021,106.1625,106.1625,0,0,30
181085,2025,2,26,9713,216425,131.8125,131.8125,0,0,43
181086,2025,2,26,9713,216233,134.6625,134.6625,0,0,31
181087,2025,2,26,9713,217390,173.8500,173.8500,0,0,49
181091,2025,2,26,9713,219009,212.3250,212.3250,0,0,69
181092,2025,2,26,9713,219029,179.5500,327.0375,1,1,284
181093,2025,2,26,9713,222087,160.3125,227.2875,0,0,25
181094,2025,2,26,9713,320485,213.0375,213.0375,0,0,8
181083,2025,2,26,9713,216419,108.3000,108.3000,0,0,65
181096,2025,2,26,9713,222765,178.1250,228.0000,0,1,177
181097,2025,2,26,9713,223245,175.2750,217.3125,0,1,217
181099,2025,2,26,9713,398721,512.2875,512.2875,0,0,4
181100,2025,2,26,9713,245387,512.2875,512.2875,0,0,13
181101,2025,2,26,9713,245338,512.2875,512.2875,0,0,11
181104,2025,2,26,9731,216418,109.0125,109.0125,0,0,61
181105,2025,2,26,9731,216419,110.4375,110.4375,0,0,29
181109,2025,2,26,9731,216233,131.8125,131.8125,0,0,37
181065,2025,2,26,9680,223153,198.0750,198.0750,0,0,45
181053,2025,2,26,9680,216425,126.1125,126.1125,0,0,21
181054,2025,2,26,9680,216233,129.6750,129.6750,0,0,18
181055,2025,2,26,9680,217390,133.9500,133.9500,0,0,14
181058,2025,2,26,9680,219009,168.1500,168.1500,0,0,67
181059,2025,2,26,9680,219029,183.1125,295.6875,1,1,58
181060,2025,2,26,9680,222087,156.0375,234.4125,0,0,8
181063,2025,2,26,9680,222765,181.6875,227.2875,0,1,43
181064,2025,2,26,9680,223245,175.9875,213.0375,0,1,116
180897,2025,2,26,9498,216419,69.1125,86.2125,0,0,38
181067,2025,2,26,9680,245387,469.5375,469.5375,0,0,4
181068,2025,2,26,9680,245338,469.5375,469.5375,0,0,16
181069,2025,2,26,9700,216418,110.4375,110.4375,0,0,11
181072,2025,2,26,9700,216233,134.6625,134.6625,0,0,8
181074,2025,2,26,9700,219009,222.3000,222.3000,0,0,21
181076,2025,2,26,9700,222087,189.5250,227.2875,0,0,8
181078,2025,2,26,9700,223245,180.2625,230.8500,0,1,114
181082,2025,2,26,9713,216418,108.3000,108.3000,0,0,138
180932,2025,2,26,9532,223245,172.4250,235.8375,0,1,91
180923,2025,2,26,9532,217217,226.5750,227.2875,1,0,38
180924,2025,2,26,9532,217777,231.5625,230.8500,1,0,43
180925,2025,2,26,9532,219844,230.1375,228.0000,1,0,25
180926,2025,2,26,9532,219009,188.8125,188.8125,0,0,89
180927,2025,2,26,9532,219029,179.5500,300.6750,1,1,181
180928,2025,2,26,9532,222087,148.9125,234.4125,0,0,33
180929,2025,2,26,9532,320485,205.9125,205.9125,0,0,13
180931,2025,2,26,9532,222765,178.1250,227.2875,0,1,109
180922,2025,2,26,9532,217390,165.3000,165.3000,0,0,29
180933,2025,2,26,9532,223153,235.8375,235.8375,0,0,20
180934,2025,2,26,9532,398721,469.5375,469.5375,0,0,5
180935,2025,2,26,9532,245387,469.5375,469.5375,0,0,24
180936,2025,2,26,9532,245338,469.5375,469.5375,0,0,19
180938,2025,2,26,9578,216418,108.3000,108.3000,0,0,66
180939,2025,2,26,9578,216419,105.4500,105.4500,0,0,42
180942,2025,2,26,9578,216425,133.9500,133.9500,0,0,22
180943,2025,2,26,9578,216233,132.5250,132.5250,0,0,42
180908,2025,2,26,9498,222765,179.5500,227.2875,0,1,61
180998,2025,2,26,9611,600934,490.9125,490.9125,0,0,13
180898,2025,2,26,9498,300291,109.7250,109.7250,0,0,5
180899,2025,2,26,9498,216425,128.9625,128.9625,0,0,15
180900,2025,2,26,9498,216233,128.2500,128.2500,0,0,48
180901,2025,2,26,9498,217390,159.6000,159.6000,0,0,21
180904,2025,2,26,9498,219009,191.6625,191.6625,0,0,73
180905,2025,2,26,9498,219029,173.1375,312.7875,1,1,129
180906,2025,2,26,9498,222087,180.9750,212.3250,0,1,35
180997,2025,2,26,9611,245338,512.2875,498.0375,0,1,46
180909,2025,2,26,9498,223245,178.1250,235.8375,0,1,252
180910,2025,2,26,9498,223153,235.8375,235.8375,0,0,59
180913,2025,2,26,9498,245338,469.5375,469.5375,0,0,19
180916,2025,2,26,9532,216418,69.8250,84.7875,0,0,70
180917,2025,2,26,9532,216419,70.5375,86.9250,0,0,42
180918,2025,2,26,9532,300021,69.1125,83.3625,0,0,17
180920,2025,2,26,9532,216425,131.1000,131.1000,0,0,21
180921,2025,2,26,9532,216233,125.4000,125.4000,0,0,46
180988,2025,2,26,9611,222087,165.3000,227.2875,0,0,65
180977,2025,2,26,9611,216418,107.5875,107.5875,0,0,146
180978,2025,2,26,9611,216419,108.3000,108.3000,0,0,97
180979,2025,2,26,9611,300021,109.0125,109.0125,0,0,31
180982,2025,2,26,9611,216425,131.1000,131.1000,0,0,60
180983,2025,2,26,9611,216233,133.9500,133.9500,0,0,52
180984,2025,2,26,9611,217390,174.5625,174.5625,0,0,93
180986,2025,2,26,9611,219009,218.0250,218.0250,0,0,157
180987,2025,2,26,9611,219029,180.2625,327.0375,1,1,417
180946,2025,2,26,9578,219009,210.9000,210.9000,0,0,59
180989,2025,2,26,9611,320485,207.3375,207.3375,0,0,15
180990,2025,2,26,9611,378934,209.4750,209.4750,0,0,6
180992,2025,2,26,9611,222765,178.8375,240.8250,0,1,208
180993,2025,2,26,9611,223245,178.1250,222.3000,0,1,211
180994,2025,2,26,9611,223153,236.5500,236.5500,0,0,49
180995,2025,2,26,9611,398721,512.2875,498.0375,0,1,10
180996,2025,2,26,9611,245387,512.2875,498.0375,0,1,11
180944,2025,2,26,9578,217390,171.7125,171.7125,0,0,39
180972,2025,2,26,9672,223153,236.5500,236.5500,0,0,13
180975,2025,2,26,9672,245338,512.2875,498.0375,0,1,23
180947,2025,2,26,9578,219029,177.4125,327.0375,1,1,160
180948,2025,2,26,9578,222087,158.8875,227.2875,0,0,28
180950,2025,2,26,9578,222765,180.2625,225.1500,0,1,75
180954,2025,2,26,9578,245338,512.2875,512.2875,0,0,12
180957,2025,2,26,9672,216418,107.5875,109.0125,0,1,95
180958,2025,2,26,9672,216419,110.4375,106.8750,0,1,57
180959,2025,2,26,9672,300021,108.3000,108.3000,0,0,18
180962,2025,2,26,9672,216233,133.9500,133.9500,0,0,34
180961,2025,2,26,9672,216425,133.9500,133.9500,0,0,45
180971,2025,2,26,9672,223245,178.1250,216.6000,0,1,234
180970,2025,2,26,9672,222765,180.9750,227.2875,0,0,129
180969,2025,2,26,9672,222087,157.4625,227.2875,0,0,38
180968,2025,2,26,9672,219029,183.8250,327.0375,1,1,182
180967,2025,2,26,9672,219009,207.3375,207.3375,0,0,69
180963,2025,2,26,9672,217390,173.8500,173.8500,0,0,44
179343,2025,2,19,9672,245338,498.0375,498.0375,0,1,39
179340,2025,2,19,9672,223153,232.2750,232.2750,0,0,22
179339,2025,2,19,9672,223245,171.7125,216.6000,1,0,212
179338,2025,2,19,9672,222765,178.8375,227.2875,1,0,90
179337,2025,2,19,9672,222087,151.7625,227.2875,0,0,47
179336,2025,2,19,9672,219029,327.0375,327.0375,0,0,35
179335,2025,2,19,9672,219009,183.8250,183.8250,0,0,43
179331,2025,2,19,9672,217390,175.2750,175.2750,0,0,33
179330,2025,2,19,9672,216233,133.9500,133.9500,0,0,39
179329,2025,2,19,9672,216425,133.9500,133.9500,0,0,57
179327,2025,2,19,9672,300021,106.8750,106.8750,0,0,25
179326,2025,2,19,9672,216419,109.7250,106.8750,0,1,73
179325,2025,2,19,9672,216418,110.4375,109.0125,0,1,77
179322,2025,2,19,9578,245338,498.0375,498.0375,0,0,7
179318,2025,2,19,9578,222765,182.4000,225.1500,1,1,91
179315,2025,2,19,9578,222087,137.5125,227.2875,0,0,47
179314,2025,2,19,9578,219029,327.0375,327.0375,0,0,26
179313,2025,2,19,9578,219009,199.5000,199.5000,0,0,43
179357,2025,2,19,9611,320485,156.0375,213.0375,0,0,102
179366,2025,2,19,9611,600934,490.9125,490.9125,0,0,3
179365,2025,2,19,9611,245338,498.0375,498.0375,0,0,36
179364,2025,2,19,9611,245387,498.0375,498.0375,0,1,12
179363,2025,2,19,9611,398721,498.0375,498.0375,0,1,13
179362,2025,2,19,9611,223153,235.1250,235.1250,0,0,56
179361,2025,2,19,9611,223245,175.2750,222.3000,1,1,231
179360,2025,2,19,9611,222765,178.8375,240.8250,1,1,221
179358,2025,2,19,9611,378934,155.3250,213.0375,0,1,74
179345,2025,2,19,9611,216418,106.8750,106.8750,0,0,235
179356,2025,2,19,9611,222087,171.7125,227.2875,0,0,90
179355,2025,2,19,9611,219029,327.0375,327.0375,0,0,74
179354,2025,2,19,9611,219009,214.4625,214.4625,0,0,129
179352,2025,2,19,9611,217390,170.2875,170.2875,0,0,79
179351,2025,2,19,9611,216233,133.2375,133.2375,0,0,67
179350,2025,2,19,9611,216425,129.6750,129.6750,0,0,64
179347,2025,2,19,9611,300021,109.7250,109.7250,0,0,50
179346,2025,2,19,9611,216419,106.1625,106.1625,0,0,141
179275,2025,2,19,9498,222765,178.1250,227.2875,1,1,51
179288,2025,2,19,9532,216233,131.8125,131.8125,0,0,53
179287,2025,2,19,9532,216425,131.8125,131.8125,0,0,28
179285,2025,2,19,9532,300021,68.4000,83.3625,0,0,26
179284,2025,2,19,9532,216419,69.1125,86.9250,0,0,42
179283,2025,2,19,9532,216418,68.4000,84.7875,0,0,47
179280,2025,2,19,9498,245338,469.5375,469.5375,0,1,33
179277,2025,2,19,9498,223153,228.7125,228.7125,0,0,59
179276,2025,2,19,9498,223245,179.5500,235.8375,1,1,203
179289,2025,2,19,9532,217390,165.3000,165.3000,0,0,28
179273,2025,2,19,9498,222087,136.0875,212.3250,0,1,46
179272,2025,2,19,9498,219029,312.7875,312.7875,0,0,16
179271,2025,2,19,9498,219009,190.9500,190.9500,0,0,67
179268,2025,2,19,9498,217390,163.1625,163.1625,0,0,19
179267,2025,2,19,9498,216233,123.2625,123.2625,0,0,49
179266,2025,2,19,9498,216425,128.9625,128.9625,0,0,14
179052,2025,2,19,9371,222765,183.1125,235.1250,1,1,110
179265,2025,2,19,9498,300291,109.0125,109.0125,0,0,8
179299,2025,2,19,9532,223245,178.8375,235.8375,1,1,95
179310,2025,2,19,9578,216233,133.9500,133.9500,0,0,40
179309,2025,2,19,9578,216425,133.9500,133.9500,0,0,21
179306,2025,2,19,9578,216419,108.3000,108.3000,0,0,55
179305,2025,2,19,9578,216418,108.3000,108.3000,0,0,71
179303,2025,2,19,9532,245338,460.9875,460.9875,0,0,19
179302,2025,2,19,9532,245387,456.7125,456.7125,0,0,12
179301,2025,2,19,9532,398721,469.5375,469.5375,0,0,1
179300,2025,2,19,9532,223153,225.1500,225.1500,0,0,15
179311,2025,2,19,9578,217390,173.1375,173.1375,0,0,53
179298,2025,2,19,9532,222765,178.8375,227.2875,1,1,100
179296,2025,2,19,9532,320485,155.3250,205.9125,0,1,36
179295,2025,2,19,9532,222087,209.4750,234.4125,0,1,58
179294,2025,2,19,9532,219029,300.6750,300.6750,0,0,18
179293,2025,2,19,9532,219009,186.6750,186.6750,0,0,67
179292,2025,2,19,9532,219844,228.0000,228.0000,0,0,25
179291,2025,2,19,9532,217777,230.8500,230.8500,0,0,24
179290,2025,2,19,9532,217217,227.2875,227.2875,0,0,33
179434,2025,2,19,9680,245387,469.5375,469.5375,0,0,10
179450,2025,2,19,9713,216419,110.4375,110.4375,0,0,60
179449,2025,2,19,9713,216418,106.8750,106.8750,0,0,147
179445,2025,2,19,9700,223245,180.2625,230.8500,1,0,73
179443,2025,2,19,9700,222087,173.8500,227.2875,0,0,25
179441,2025,2,19,9700,219009,210.1875,210.1875,0,0,28
179439,2025,2,19,9700,216233,133.2375,133.2375,0,0,14
179436,2025,2,19,9700,216418,110.4375,110.4375,0,0,15
179435,2025,2,19,9680,245338,469.5375,469.5375,0,0,18
179451,2025,2,19,9713,300021,108.3000,108.3000,0,0,50
179433,2025,2,19,9680,223153,210.9000,210.9000,0,0,40
179432,2025,2,19,9680,223245,178.1250,213.0375,1,1,138
179431,2025,2,19,9680,222765,183.1125,227.2875,1,1,44
179428,2025,2,19,9680,222087,146.7750,234.4125,0,0,11
179427,2025,2,19,9680,219029,295.6875,295.6875,0,0,6
179426,2025,2,19,9680,219009,168.1500,168.1500,0,0,44
179423,2025,2,19,9680,217390,139.6500,139.6500,0,0,16
179422,2025,2,19,9680,216233,133.2375,133.2375,0,0,13
179463,2025,2,19,9713,222765,178.8375,228.0000,1,1,148
179476,2025,2,19,9731,216233,133.9500,133.9500,0,0,46
179475,2025,2,19,9731,216425,134.6625,134.6625,0,0,23
179472,2025,2,19,9731,216419,106.1625,106.1625,0,0,42
179471,2025,2,19,9731,216418,109.0125,109.0125,0,0,82
179468,2025,2,19,9713,245338,498.0375,498.0375,0,0,19
179467,2025,2,19,9713,245387,498.0375,498.0375,0,0,12
179466,2025,2,19,9713,398721,498.0375,498.0375,0,0,7
179464,2025,2,19,9713,223245,175.9875,217.3125,1,1,281
179421,2025,2,19,9680,216425,130.3875,130.3875,0,0,9
179462,2025,2,19,9713,378934,155.3250,213.0375,0,0,12
179461,2025,2,19,9713,320485,155.3250,213.0375,0,0,33
179460,2025,2,19,9713,222087,171.7125,227.2875,0,0,60
179459,2025,2,19,9713,219029,327.0375,327.0375,0,0,23
179458,2025,2,19,9713,219009,195.2250,222.3000,0,0,83
179454,2025,2,19,9713,217390,172.4250,172.4250,0,0,44
179453,2025,2,19,9713,216233,134.6625,134.6625,0,0,33
179452,2025,2,19,9713,216425,131.8125,131.8125,0,0,37
179382,2025,2,19,9613,219029,323.4750,323.4750,0,0,67
179391,2025,2,19,9613,245387,498.0375,498.0375,0,0,23
179390,2025,2,19,9613,398721,498.0375,498.0375,0,0,7
179389,2025,2,19,9613,223153,236.5500,236.5500,0,0,44
179388,2025,2,19,9613,223245,178.1250,220.8750,1,1,154
179387,2025,2,19,9613,222765,178.1250,231.5625,1,1,226
179385,2025,2,19,9613,378934,155.3250,213.0375,0,1,44
179384,2025,2,19,9613,320485,155.3250,213.0375,0,1,56
179383,2025,2,19,9613,222087,151.7625,227.2875,0,0,130
179392,2025,2,19,9613,245338,498.0375,498.0375,0,0,10
179381,2025,2,19,9613,219009,202.3500,202.3500,0,0,152
179377,2025,2,19,9613,217390,172.4250,172.4250,0,0,116
179376,2025,2,19,9613,216233,133.9500,133.9500,0,0,87
179375,2025,2,19,9613,216425,133.2375,133.2375,0,0,72
179373,2025,2,19,9613,300291,111.1500,112.5750,0,1,30
179372,2025,2,19,9613,300021,110.4375,110.4375,0,0,40
179371,2025,2,19,9613,216419,109.0125,106.8750,0,1,95
179370,2025,2,19,9613,216418,107.5875,105.4500,0,1,178
179407,2025,2,19,9632,219009,176.7000,176.7000,0,0,61
179419,2025,2,19,9680,216419,70.5375,81.2250,0,1,12
179418,2025,2,19,9680,216418,73.3875,87.6375,0,1,49
179416,2025,2,19,9632,245338,469.5375,469.5375,0,0,14
179413,2025,2,19,9632,223153,212.3250,212.3250,0,0,42
179411,2025,2,19,9632,222765,178.1250,223.7250,1,1,41
179410,2025,2,19,9632,320485,155.3250,205.9125,0,1,14
179409,2025,2,19,9632,222087,184.5375,234.4125,0,0,21
179408,2025,2,19,9632,219029,285.7125,285.7125,0,0,21
179367,2025,2,19,9611,547934,177.4125,177.4125,0,0,18
179404,2025,2,19,9632,217390,136.8000,136.8000,0,0,24
179403,2025,2,19,9632,216233,126.8250,126.8250,0,0,22
179402,2025,2,19,9632,216425,128.2500,128.2500,0,0,17
179401,2025,2,19,9632,300291,108.3000,108.3000,0,0,22
179400,2025,2,19,9632,300021,70.5375,87.6375,0,0,11
179399,2025,2,19,9632,216419,69.8250,87.6375,0,0,18
179398,2025,2,19,9632,216418,69.8250,85.5000,0,0,22
179394,2025,2,19,9613,547934,177.4125,177.4125,0,0,12
179121,2025,2,19,9425,222087,225.8625,225.8625,0,0,42
179134,2025,2,19,9432,216419,70.5375,85.5000,0,0,52
179133,2025,2,19,9432,216418,69.8250,86.2125,0,1,44
179131,2025,2,19,9425,679023,177.4125,191.6625,0,1,9
179129,2025,2,19,9425,245338,469.5375,469.5375,0,1,8
179126,2025,2,19,9425,223153,212.3250,212.3250,0,0,19
179125,2025,2,19,9425,223245,179.5500,213.0375,1,1,46
179124,2025,2,19,9425,222765,178.1250,227.2875,1,0,55
179123,2025,2,19,9425,378934,158.1750,205.9125,0,1,28
179122,2025,2,19,9425,320485,155.3250,205.9125,0,1,30
179135,2025,2,19,9432,300021,69.8250,85.5000,0,1,17
179120,2025,2,19,9425,219029,295.6875,295.6875,0,0,9
179119,2025,2,19,9425,219009,175.9875,175.9875,0,0,91
179117,2025,2,19,9425,217390,137.5125,137.5125,0,0,11
179115,2025,2,19,9425,216425,134.6625,134.6625,0,0,9
179114,2025,2,19,9425,216419,70.5375,85.5000,0,0,32
179113,2025,2,19,9425,216418,69.8250,84.7875,0,1,73
179110,2025,2,19,9439,223153,141.7875,212.3250,0,1,37
179109,2025,2,19,9439,223245,178.8375,201.6375,1,1,82
179146,2025,2,19,9432,222087,185.2500,234.4125,0,0,30
179162,2025,2,19,9436,216233,126.1125,126.1125,0,0,23
179157,2025,2,19,9436,216418,68.4000,87.6375,0,1,31
179154,2025,2,19,9432,245338,469.5375,469.5375,0,0,10
179153,2025,2,19,9432,245387,469.5375,469.5375,0,0,23
179151,2025,2,19,9432,223153,212.3250,212.3250,0,0,42
179150,2025,2,19,9432,223245,174.5625,213.0375,1,1,69
179149,2025,2,19,9432,222765,178.1250,227.2875,1,1,44
179148,2025,2,19,9432,378934,155.3250,205.9125,0,1,14
179108,2025,2,19,9439,222765,186.6750,227.2875,1,1,24
179145,2025,2,19,9432,219029,295.6875,295.6875,0,0,26
179144,2025,2,19,9432,219009,180.9750,180.9750,0,0,74
179143,2025,2,19,9432,219844,237.9750,237.9750,0,0,28
179141,2025,2,19,9432,217217,235.1250,210.1875,0,1,24
179140,2025,2,19,9432,217390,139.6500,139.6500,0,0,28
179139,2025,2,19,9432,216233,131.1000,131.1000,0,0,22
179138,2025,2,19,9432,216425,130.3875,130.3875,0,0,13
179136,2025,2,19,9432,300291,111.1500,111.1500,0,0,10
179066,2025,2,19,9442,219029,327.0375,327.0375,0,0,36
179079,2025,2,19,9430,216425,128.2500,128.2500,0,0,39
179077,2025,2,19,9430,300021,109.7250,109.7250,0,0,20
179076,2025,2,19,9430,216419,109.0125,109.0125,0,0,46
179075,2025,2,19,9430,216418,107.5875,107.5875,0,0,94
179074,2025,2,19,9442,547934,177.4125,177.4125,0,0,11
179071,2025,2,19,9442,223245,175.2750,236.5500,1,1,110
179070,2025,2,19,9442,222765,181.6875,220.8750,1,1,85
179067,2025,2,19,9442,222087,189.5250,227.2875,0,0,44
179080,2025,2,19,9430,216233,133.9500,133.9500,0,0,46
179065,2025,2,19,9442,219009,222.3000,222.3000,0,0,33
179062,2025,2,19,9442,217390,163.1625,163.1625,0,0,31
179061,2025,2,19,9442,216233,133.9500,133.9500,0,0,38
179060,2025,2,19,9442,216425,133.9500,133.9500,0,0,38
179059,2025,2,19,9442,216419,107.5875,107.5875,0,0,40
179058,2025,2,19,9442,216418,106.1625,106.1625,0,0,80
179053,2025,2,19,9371,223245,171.7125,236.5500,1,1,85
178648,2025,2,19,8562,547934,177.4125,177.4125,0,0,20
179092,2025,2,19,9430,245338,498.0375,498.0375,0,0,4
179106,2025,2,19,9439,219029,295.6875,295.6875,0,0,17
179105,2025,2,19,9439,219009,174.5625,174.5625,0,0,39
179100,2025,2,19,9439,216233,130.3875,130.3875,0,0,12
179099,2025,2,19,9439,216425,128.9625,128.9625,0,0,7
179098,2025,2,19,9439,216419,68.4000,88.3500,0,0,21
179097,2025,2,19,9439,216418,69.8250,86.9250,0,0,17
179094,2025,2,19,9430,679023,177.4125,213.0375,0,0,25
179093,2025,2,19,9430,547934,177.4125,177.4125,0,0,2
179163,2025,2,19,9436,217390,153.1875,153.1875,0,0,1
179091,2025,2,19,9430,245387,498.0375,498.0375,0,0,7
179089,2025,2,19,9430,223153,236.5500,236.5500,0,0,28
179088,2025,2,19,9430,223245,166.0125,218.0250,1,1,241
179087,2025,2,19,9430,222765,181.6875,240.8250,1,1,103
179084,2025,2,19,9430,222087,173.1375,227.2875,0,0,72
179083,2025,2,19,9430,219029,327.0375,327.0375,0,0,37
179082,2025,2,19,9430,219009,216.6000,216.6000,0,0,112
179081,2025,2,19,9430,217390,167.4375,167.4375,0,0,29
179218,2025,2,19,9481,216419,106.8750,104.7375,0,1,138
179229,2025,2,19,9481,222087,151.7625,223.0125,0,0,70
179228,2025,2,19,9481,219029,327.0375,327.0375,0,0,55
179227,2025,2,19,9481,219009,205.9125,205.9125,0,0,130
179226,2025,2,19,9481,219844,230.1375,349.8375,0,1,90
179223,2025,2,19,9481,217390,175.2750,175.2750,0,0,78
179222,2025,2,19,9481,216233,132.5250,132.5250,0,0,81
179221,2025,2,19,9481,216425,133.2375,133.2375,0,0,64
179219,2025,2,19,9481,300021,106.1625,106.1625,0,0,34
179232,2025,2,19,9481,222765,178.8375,234.4125,1,1,118
179217,2025,2,19,9481,216418,106.8750,108.3000,0,1,167
179216,2025,2,19,9479,547934,177.4125,177.4125,0,0,12
179215,2025,2,19,9479,245338,469.5375,469.5375,0,0,10
179214,2025,2,19,9479,245387,469.5375,469.5375,0,0,1
179213,2025,2,19,9479,223153,235.8375,235.8375,0,0,42
179212,2025,2,19,9479,223245,180.9750,235.8375,1,1,68
179211,2025,2,19,9479,222765,178.1250,227.2875,1,1,65
179210,2025,2,19,9479,378934,155.3250,205.9125,0,0,22
179250,2025,2,19,9490,219009,187.3875,187.3875,0,0,73
179262,2025,2,19,9498,216418,69.8250,88.3500,0,0,32
179260,2025,2,19,9490,245338,469.5375,469.5375,0,0,8
179256,2025,2,19,9490,223245,179.5500,235.8375,1,0,60
179255,2025,2,19,9490,222765,179.5500,227.2875,1,0,67
179254,2025,2,19,9490,378934,156.7500,205.9125,0,0,39
179253,2025,2,19,9490,320485,155.3250,205.9125,0,0,32
179252,2025,2,19,9490,222087,208.0500,234.4125,0,0,28
179251,2025,2,19,9490,219029,312.7875,312.7875,0,0,27
179209,2025,2,19,9479,320485,158.1750,205.9125,0,0,31
179247,2025,2,19,9490,217390,166.0125,166.0125,0,0,15
179246,2025,2,19,9490,216233,128.2500,128.2500,0,0,21
179245,2025,2,19,9490,216425,132.5250,132.5250,0,0,9
179243,2025,2,19,9490,300021,71.2500,86.9250,0,0,8
179242,2025,2,19,9490,216419,70.5375,86.2125,0,0,25
